Transaction ID,IP,City,Lat,Lng,Continent,Capital,Country,Transaction Date and Time,Transaction Amount,Cardholder Name,Card Number (Hashed or Encrypted),Merchant Name,Merchant Category Code (MCC),Transaction Location (City or ZIP Code),Transaction Currency,Card Type,Card Expiration Date,CVV Code (Hashed or Encrypted),Transaction Response Code,Fraud Flag or Label,Previous Transactions,Transaction Source,IP Address,Device Information,User Account Information,Transaction Notes
911ccc18-ef19-45c6-ac99-2282d4f5399d,151.228.133.149,London,51.52429,-0.07145,Europe,London,United Kingdom,2022-06-08 22:32:17,4950.8,Shlok Brahmbhatt,ce3c55b55f79a6e94d3c227b71bf95490c73e705dd57575894b57ed3b04e5980,"Karnik, Karnik and Verma",5319,Bhopal,USD,Visa,04/30,290a0b92873bdf4e47986dc5208037bad7527653bff700dc53c1e57eb98103c1,12,1,,Online,151.228.133.149,Tablet,tarankorpal,"Autem natus repellat suscipit quidem culpa. Inventore ut at animi ratione doloremque.
Magni sint nihil voluptatum saepe voluptates voluptates. Cumque rem voluptate omnis ipsa."
93932bb9-0b2c-401e-8f2e-6e2f5b08d402,202.144.127.24,Chennai,12.98963,80.24888,Asia,New Delhi,India,2023-06-05 06:38:49,492.65,Pari Venkataraman,5646bc925a939c769484a711ce34d3541ab49118705b19925f557e05eb8beb85,Lall-Randhawa,3631,Sonipat,USD,MasterCard,04/31,8ede6b26343305e05c3c0029f4e830d4e8c2016869a9d1cd97b100b2a16dfd1c,0,1,1,In-Person,202.144.127.24,Desktop,,"Sapiente sed facilis odio. Natus deleniti ratione amet.
Assumenda dicta quo neque earum. Consectetur quidem aut unde nesciunt. Ut molestiae nisi explicabo quaerat ut voluptatibus."
bf8b7646-fb91-4d9a-b955-a38e9d9af1d5,135.104.192.23,Long Hill Twp,40.67163,-74.46584,North America,"Washington, D.C.",United States,2022-06-13 16:21:52,3608.44,Ela Dugar,62ba7fc0d803a1a1baabfcdc8b6616bda3eb4756907432f0b14659e9448cf44c,Jain-Kaul,8701,Avadi,EUR,American Express,09/24,922c7954216ccfe7a61def609305ce1dc7c67e225f873f256d30d7a8ee4f404c,12,1,3 or more,Online,135.104.192.23,Mobile,kartik37,"A officiis repellendus quibusdam. Officia praesentium aliquid non tempora dolorum quae.
Maiores tempore ratione quam aut facilis. Nisi ea dicta."
718b0f7d-67b0-4b76-bc14-ea80bb5456c0,204.86.140.181,Bengaluru,12.98344,77.69363,Asia,New Delhi,India,2022-03-21 06:05:21,2717.34,Divyansh Saha,87b6164ef165b1d2ab73b24a31424ddfe0641824a3977ee7147e2f30cc63bffa,"Char, Bhargava and Sha",4368,Ratlam,USD,American Express,04/29,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,5,1,3 or more,Online,204.86.140.181,Desktop,jivin89,"Consequatur fuga quos non. Omnis minus quas ipsa reiciendis voluptates.
Odio amet ipsum fugit reiciendis officia ex. Alias sed animi unde voluptatum dignissimos maxime."
8b55c314-b844-4642-942a-b451f0bf6522,68.99.102.238,Norfolk,36.85077,-76.28587,North America,"Washington, D.C.",United States,2021-05-19 10:03:59,3972.2,Nakul Baral,ac7944906bce9fc51178f64b7349c818148656f523c576dd112bd68bf6c39075,Wable-Mallick,5135,Bardhaman,INR,MasterCard,02/28,3097fc802d49355a0a256d4b07ab9f7257fcf35077cdb8133d59f607fedb229e,12,1,1,Online,68.99.102.238,Desktop,mamooty84,Molestiae ratione adipisci cumque esse alias cumque. Mollitia unde eius necessitatibus. Possimus itaque porro distinctio ipsam.
e8850a59-217a-4174-8a48-e300f6325ea9,216.108.41.158,Yellowknife,62.45397,-114.37179,North America,Ottawa,Canada,2020-02-19 22:51:54,3751.84,Kismat Bhasin,30987c3f512d76806be92d8cca0cd45bd6aebac5986f6c5b90eab13201effc38,"Sura, Chatterjee and Toor",4376,Navi Mumbai,INR,American Express,05/32,533eb9a8909f614c351b65e6b8aba1ffc2890735ce9a8a8936e17c05335dfa47,12,1,,Online,216.108.41.158,Tablet,,"Atque natus corporis cum.
Possimus magni delectus optio adipisci velit."
4c5bf141-24ce-4ecd-9980-f64c8eb7251c,216.214.250.248,Little Rock,34.78923,-92.39874,North America,"Washington, D.C.",United States,2020-07-11 21:01:16,3898.79,Prisha Chacko,1084f9b3178e3a93782e13dc915e1a73a7e5a896de310cd2303d88212ff855cb,"Goyal, Chahal and Walla",5952,Ratlam,INR,American Express,01/32,759b87b87ba0c0c701d14eb2e6e31560929e93591537818856d079634ee1bb68,0,1,3 or more,In-Person,216.214.250.248,Tablet,alia35,Dignissimos quae excepturi laboriosam repellat quasi iure. Ratione quae libero iure. Voluptates hic numquam molestias ea dolor.
56b6a803-1d50-4b63-8bbc-d815c5f075ad,175.135.69.122,Chiyoda City,35.69156,139.76755,Asia,Tokyo,Japan,2022-04-07 09:33:15,1340.15,Oorja Ghosh,a0022486bfdc1ac1656304b733280b06a646babc02a7b6ecf1a1b9535c817c52,"Sahota, Dalal and Sawhney",1422,Bhind,INR,American Express,06/30,f135e1799003db6188c584366bc8567e2a5baf1147cd484466d17e68e3c044df,0,1,1,In-Person,175.135.69.122,Tablet,,"Possimus dolor repudiandae quasi libero dolorum minus. Non laudantium est quis assumenda quia minima. Possimus quas quaerat accusantium quae eaque.
Adipisci labore maiores neque."
e5638cee-7a45-4263-8d41-8b8774ded386,166.245.129.52,Plymouth Township,40.10233,-75.27435,North America,"Washington, D.C.",United States,2021-11-15 04:46:10,1517.86,Baiju Zacharia,37ebe9e85c7cd087d97bf6e37f75464cf13984b74cbb1cd6398aecf7184a7b3c,Chaudhry-Chaudry,9047,Sultan Pur Majra,EUR,MasterCard,01/28,7182dd431b5c8833ed3c8a02c8615780df8dca7d83ed4166962b207f45a656b5,0,1,2,Online,166.245.129.52,Desktop,indranil31,Vero eaque veritatis dignissimos harum. Sapiente debitis dignissimos consequuntur eaque harum amet. Ad sint sequi occaecati placeat.
c3dcda16-0bee-4560-97a0-3245ad16646c,74.18.136.103,Mt Laurel,39.96657,-74.90327,North America,"Washington, D.C.",United States,2021-11-24 19:50:07,3293.62,Adah Cheema,9567f5104b0034fc21295587a0c9c40813692dfd5dc7731b675629d74798c666,"Sur, Amble and Mandal",2025,Kollam,USD,Visa,01/24,03a3d955b8799a90f1ff5a39479fde8e618f8ca3282d5b187186f2cf361abd32,12,1,2,Online,74.18.136.103,Desktop,,Necessitatibus voluptas inventore veniam assumenda a porro. Repellendus quibusdam ut deleniti officia recusandae. Eligendi nulla unde perferendis praesentium et.
56647f9e-3aff-42cc-a31a-946fb638cdd7,169.193.113.232,Warren,40.64328,-74.52408,North America,"Washington, D.C.",United States,2020-11-06 02:00:22,1079.22,Manjari Kannan,2b32b4b7317253cf0d2fc7962c5eda372acfb2574ae9717bd735d8aad7e28b0e,Doctor-Rattan,3431,Mathura,INR,Visa,01/27,48a1706eca5ee6148f748ca91a0f7db6ebcf59943532044a7bf60bbe44e5b1d2,12,1,2,Online,169.193.113.232,Mobile,,Cumque incidunt dolor. Occaecati autem doloribus voluptas iusto. Est numquam suscipit deleniti corporis earum iste.
59a24a3b-e924-41e3-9353-0c7e2662602d,194.186.46.109,Moscow,55.75696,37.61502,Europe,Moscow,Russia,2023-01-01 22:45:10,2799.73,Kiara Thakur,95cbed2609ea4ccdfe3d274e1ac651dabf8b901f1ecdabf6b4afc47135eb9872,Brahmbhatt-Arya,8056,Bhilai,USD,MasterCard,03/29,f44b7809595e5ebe3bb4d65e0cdd1ebbb41b29f5ab8fd73b2b6aef8e8691a62e,12,1,1,In-Person,194.186.46.109,Mobile,,"Veritatis ipsum perspiciatis perferendis quidem sunt.
Aut expedita ut dolorum. Numquam quasi voluptatibus nobis nihil distinctio."
427e0b14-b5b0-41ba-9830-ca5d9ebdbfe4,62.89.209.31,Dushanbe,38.56792,68.77152,Asia,Dushanbe,Tajikistan,2023-04-21 10:44:33,2100.31,Jivika Choudhry,edd9fab8e60770728e5913f7d56e64efafb93f760203c74ce1c91a318d572d77,Chahal Ltd,1480,Karawal Nagar,INR,MasterCard,02/31,ca0cec7f60085f0289aaea5cbfbdd84ad2ba05148de121075dab1c636682a566,12,1,2,In-Person,62.89.209.31,Tablet,,"Quis possimus laborum itaque ipsum et. Sunt officiis vel quas dolores quod excepturi.
Facere accusantium natus dolore deserunt facere. Blanditiis delectus in minus iste."
0ad806e0-6049-489e-a80c-bc2e41c03008,166.221.98.199,Doylestown,40.31011,-75.12989,North America,"Washington, D.C.",United States,2022-07-14 08:25:29,4342.92,Kartik Kari,b28bc6bd213f91ac3bf0a23a2df2eecfc48f08e5c63430ea103d288ca69dfd23,"Sibal, Randhawa and Sanghvi",2211,Ambattur,INR,American Express,02/32,865736a1c30a82dc67aba820360a01b1d9d0da5643234cd07c4d60b06eb530c5,5,1,1,Online,166.221.98.199,Desktop,adira27,"Veniam officiis voluptatibus tempore animi. Dicta repellendus commodi sint. Fuga hic vero iure.
Reprehenderit quibusdam deleniti fugit aliquid. Aut dolorum velit ea fuga rem est."
0e339a7c-a47d-4706-b900-6b3fae54cf9b,213.76.80.169,Warszawa,52.22744,21.00902,Europe,Warsaw,Poland,2022-01-12 04:22:52,1958.19,Shalv Gaba,e6b7f5c7db41b9b8a597f60a02eaff3e0b2ff56d6802bbf70f0dbed281337c38,"Kakar, Ramaswamy and Grover",2834,Jodhpur,USD,MasterCard,08/32,477d8dffaf92d265c56dca496167d71bfc1c34f443bc9a6677009963e6e99706,5,1,3 or more,In-Person,213.76.80.169,Mobile,keyadayal,Quaerat incidunt quod. Repellendus ut quam distinctio maxime facere natus illum. Commodi debitis magni similique nesciunt commodi.
29c3ed90-a2c5-4a1f-aff9-2431b470b182,6.193.145.232,Fort Huachuca,31.55514,-110.34628,North America,"Washington, D.C.",United States,2022-08-05 18:54:09,4516.31,Elakshi Deo,fd66bb913abc1057709f8aaadb6af4f46ba0072973e64f27326c58de72fffe0e,Banerjee Ltd,4416,Surat,INR,MasterCard,05/25,e7866fdc6672f827c76f6124ca3eeaff44aff8b7caf4ee1469b2ab887e7e7875,0,1,1,Online,6.193.145.232,Desktop,prerak60,"Impedit natus esse laborum voluptatum ipsam. Voluptatem nihil nihil eos ipsam.
Sapiente quae quis voluptatibus ipsa recusandae minima. Harum sint ipsa nobis voluptatem."
b6baa136-00be-4474-a95d-b27344d97921,41.204.152.90,Dodoma,-6.17351,35.74689,Africa,Dodoma,Tanzania,2020-07-22 03:57:41,971.55,Fateh Thakur,cff1884b6e79143c9caf83d00216860f2c44d67b8b418d5ed8ca10d741d619fc,Varty-Acharya,3691,Chittoor,USD,American Express,07/24,613854558120137287d7edd940f2614df8626eefc055bf3c2ed882c115038faa,5,1,,Online,41.204.152.90,Tablet,deoltiya,"Eaque laudantium consequatur velit beatae facere rerum. Consectetur magni aliquid optio nemo delectus.
Non commodi dolores iusto asperiores. Fugit enim nostrum voluptatum enim ipsa expedita."
35fdf6f5-40b5-4403-9c36-142750cce21c,71.65.167.174,Durham,35.96571,-78.80428,North America,"Washington, D.C.",United States,2020-11-04 09:57:16,4334.87,Lakshay Anand,b19f5ea38dd774ec5a1005941a58bc409e3c58ca591cdfb636d58582ff116b78,Baria PLC,1535,Bhiwani,USD,MasterCard,07/29,23c5910b8b10cfa86e40099cf01e5c2b36f4dd0a903f0c60e5517ea177f4d390,5,1,2,In-Person,71.65.167.174,Mobile,,Odio aspernatur quas enim iusto iure. Nesciunt repellendus impedit fugiat.
c5912ce7-7f9b-4e36-a1f1-c9913727af9e,208.249.44.163,Ashburn,39.01121,-77.4712,North America,"Washington, D.C.",United States,2021-08-11 00:38:43,155.81,Taimur Mani,ebefb7f9eaba93cb4943bc9c3c3e34a7cf011a9d9ac1bc1129f00202883471c2,Konda-Reddy,2273,Mango,EUR,Visa,07/33,76ba652cbd2ef1931d0546ac1c9d8f12d21c81fad272b754975a0b1561dda275,12,1,,Online,208.249.44.163,Desktop,,Odio maxime consequuntur magni deleniti sapiente excepturi. Cupiditate error facilis aliquam quasi optio ullam. Debitis sapiente voluptatem corrupti.
7de14cf3-956d-4ea6-9123-6dca6ee430a6,222.168.22.101,Changchun,43.88684,125.3245,Asia,Beijing,China,2021-08-08 12:06:30,3790.31,Farhan Mander,0a36b036b6d5658e9db4b6848c64469159ca36656809d66dd6865e4ea99c5876,Ramakrishnan-Sur,9413,Nagercoil,INR,American Express,01/26,d26eae87829adde551bf4b852f9da6b8c3c2db9b65b8b68870632a2db5f53e00,12,1,3 or more,In-Person,222.168.22.101,Desktop,,"Eveniet earum quia nisi labore rem. Facilis quas sequi adipisci ab.
Deleniti ipsam deserunt. Nulla dolorem ab deserunt at inventore nesciunt."
012ca175-fd01-4352-8108-e5f20928bc02,150.148.111.33,Silver Spring,39.03383,-76.98615,North America,"Washington, D.C.",United States,2023-08-14 20:15:28,3087.03,Mannat Uppal,dfe6edb34254a538f673f0c974393799d43dfbc3f0077b3f24838dd6128c3ee1,Goda-Bhatti,7146,Bikaner,EUR,MasterCard,09/28,94f8607915dff25f013e45fc0642fb9830b0fb25ab0ab46d477eaf1061def379,12,1,3 or more,Online,150.148.111.33,Desktop,kartikkhurana,Voluptatibus enim sint laborum laboriosam nesciunt nihil ipsa. Illum occaecati placeat officia dolore quia officia. Eaque sunt architecto veniam nisi.
f14eb969-cfbf-4819-a7b6-74009720db63,214.53.229.2,Columbus,39.97883,-82.89573,North America,"Washington, D.C.",United States,2021-05-30 22:29:47,7.91,Aradhya Sarraf,fa67c1841c5802b01901bcb38c1ce576674fe1467465e7c2b5fd782c37068439,Sarma and Sons,4217,Panipat,USD,Visa,08/30,495e31529a5c65b6b4cf448251dc8e13302ef0f52a0428ae3d1843341f29718d,0,1,1,Online,214.53.229.2,Mobile,rania12,"Nemo ad autem tempore amet excepturi tenetur. Saepe vero quod. Odio reprehenderit culpa ad corrupti. Nobis sed velit doloribus dicta odio rem quis.
Libero ad aspernatur non provident quod."
daef3434-f346-493e-8ac3-51d82f4d7c6f,83.94.178.5,Tranbjerg J,56.10788,10.13945,Europe,Copenhagen,Denmark,2020-03-04 19:53:07,4991.79,Romil Kale,d2b5b2e8dff4a25b587e331e7125fa283a7776d89c18c1ca048acfa123137b19,"Bassi, Date and Sampath",2199,Bareilly,EUR,American Express,02/33,2d1007980f49215311f7f1012e84f99b801eb5daeca04dedea3ada41cc45353b,5,1,,In-Person,83.94.178.5,Desktop,manikyaandra,"Magni aperiam fuga neque. Corporis ipsa esse officia.
Cum rem cupiditate rerum itaque consectetur temporibus. Veritatis quidem voluptates veritatis asperiores quasi quam."
7cfc6c2e-5547-4c88-b55e-28d8688d51c7,159.159.159.154,Houston,29.76078,-95.36952,North America,"Washington, D.C.",United States,2021-01-01 07:35:18,1538.53,Priyansh Barman,21306ba578e526587ee6cecc961c93d4b36e99a217c2116c83f70080dd753916,Ravi Inc,9681,Ozhukarai,EUR,MasterCard,10/31,406b783f721b16ffbe467c444fae075231ec3a21b14cff2a8f376338a89e339a,12,1,1,Online,159.159.159.154,Tablet,,Voluptatibus repellat praesentium quam blanditiis. Sed dolor praesentium omnis ipsa molestiae. Beatae voluptates dignissimos enim eaque. Ab odit veniam.
def5552a-7158-44be-94fd-69698fd5cde0,150.49.182.119,Chiyoda City,35.69156,139.76755,Asia,Tokyo,Japan,2022-02-15 23:48:09,1209.56,Taran Dhillon,6cc8f5efae2f8a3e41af47764b8daa83b40b3f16edb9215171cd591991e50b4c,Karpe Ltd,8746,Uluberia,USD,Visa,05/30,dae40fcfed8e9ce405c3e0e207ba4781acb0a6a55a527f591b6b2b442f8cbbc5,12,1,1,In-Person,150.49.182.119,Desktop,,Quod numquam harum eum laudantium sint doloremque. Nulla autem provident debitis. Corporis porro necessitatibus libero voluptatem placeat repellendus.
6493f606-4267-43e0-aee7-a130ecaa21b1,98.199.253.150,Channelview,29.77606,-95.11465,North America,"Washington, D.C.",United States,2020-11-26 04:56:37,324.91,Rohan Kohli,b8818899bbcef5f2d4ff85836e2c95848c402ce9c65ade86a113b9cddaf5ba47,"Chatterjee, Dalal and Dhawan",7202,Durgapur,INR,Visa,08/28,64d94c866dffad6dab67498f5ed9cdf32a6e747e2c17e58d2535f549f7976cb0,12,1,3 or more,Online,98.199.253.150,Desktop,,Enim tempore quasi doloribus minus provident facilis. Quia quis commodi nihil cumque. Ex illo perferendis ipsa temporibus.
f8bff28e-8cd4-4c79-927d-f4006ffbeb46,34.132.102.8,Council Bluffs,41.25818,-95.8511,North America,"Washington, D.C.",United States,2022-06-04 03:53:35,4612.13,Urvi Manda,3cf1bcbbba5ced32ba2e77210988761f063dd9c329a072f7120bb62dcda694e2,Sachdev-Wable,8962,Bongaigaon,USD,American Express,02/27,4c8d5b6c695d265fb63dd73f275a21043a5887b37cb4fea0552ecc7b417c8f88,12,1,,In-Person,34.132.102.8,Tablet,vsrivastava,"Facilis provident consequatur suscipit. Dolorum porro quasi aperiam. Esse maiores voluptatum nihil culpa optio.
Laudantium ipsa ut mollitia. Quos tempora similique libero at aut officiis."
cae87cab-acf3-4618-8950-3492f6d02d76,131.153.197.5,Ashburn,39.05232,-77.4827,North America,"Washington, D.C.",United States,2021-05-06 06:18:57,4595.67,Jiya Kumer,dc4e1332b41a79b3c91fe67444dae904dd9b9da4860cdc336ae4550176424329,Reddy PLC,6169,Siwan,USD,MasterCard,05/24,dfe62e836a0a6f2633422230c81287700a56e2639652c73f264e6562220c207a,12,1,,In-Person,131.153.197.5,Desktop,,Quae repellat quos aspernatur aliquam facilis architecto est. Ipsum necessitatibus officiis amet omnis nemo. Saepe dicta earum ipsa blanditiis ab occaecati.
2dbf003b-12d3-4ff8-8a14-5d035d58e0cb,214.216.84.72,Columbus,39.97883,-82.89573,North America,"Washington, D.C.",United States,2023-02-07 02:32:15,742.55,Rati Chada,fe46f68f5f15469ea7d991e3d105928292a3488f3d850903f2908aa2a5adb2c1,"Raju, Shanker and Sunder",5773,Aurangabad,INR,Visa,06/26,18873905ac1540b70c720b7289d232e8135eb640597a5f5f0c904077b2bc24f0,5,1,2,In-Person,214.216.84.72,Desktop,,"Saepe ipsa ex et ipsa. Ut deserunt optio sapiente.
Nesciunt repudiandae mollitia blanditiis. Earum facilis id sit. Praesentium explicabo maxime quam dolore vel adipisci."
81e033aa-7cde-408d-95d8-58450e10676a,129.2.52.156,College Park,38.98074,-76.93725,North America,"Washington, D.C.",United States,2022-07-06 11:14:06,3743.92,Shray Dugar,d95052e087b7c5cd9180447e827fd0281d93a5afc2c4521a4ab78d3bdb866b13,Tiwari-Sheth,3964,Vadodara,EUR,Visa,11/23,9d693eeee1d1899cbc50b6d45df953d3835acf28ee869879b45565fccc814765,12,1,,In-Person,129.2.52.156,Desktop,,"Commodi praesentium veritatis modi voluptas tenetur neque. Omnis ex possimus perspiciatis a suscipit.
Occaecati similique in omnis itaque.
Quidem nisi vitae. Quas temporibus in quasi dolorum."
035e9a83-3069-4493-82b8-f48d641f8bae,190.249.190.176,Medellin,6.24589,-75.57457,South America,Bogota,Colombia,2023-04-06 06:49:05,63.31,Tejas Rau,1f12e568e9f0ae1763c6f3d5026fd8d024ff75c1467c0ec10c5635163a89fbfb,"Thaman, Dubey and Ganesh",3141,Morena,EUR,Visa,08/27,a9346b0068335c634304afa5de1d51232a80966775613d8c1c5a0f6d231c8b1a,12,1,,In-Person,190.249.190.176,Desktop,dhruv94,"Mollitia consequuntur distinctio alias aut.
Illum optio in rerum doloribus qui placeat amet. Sed nemo ab sunt magni nemo. Ipsam aliquam modi consectetur minus dicta."
ddcdaa72-f1a6-438e-bc46-e23d0e3cc47d,153.40.252.215,New York,40.75854,-73.96846,North America,"Washington, D.C.",United States,2020-07-15 11:30:27,4761.91,Taran Bajwa,5a17cba33a8dd7b351dcedf864962599d14ce9759b1a2b037feaeedb2b566b6e,"Chaudhuri, Wali and Dugar",4724,Burhanpur,EUR,Visa,03/24,e6d3cee8c029277da8d978deb058e43540a640414845b2f1c9ffe75f64f8d8be,5,1,,Online,153.40.252.215,Tablet,,Aliquid saepe reiciendis explicabo eveniet explicabo. Unde aliquam inventore. Praesentium expedita consectetur ab veniam aut eos possimus.
1aed4756-7a37-431d-9b2e-0d03fc1a1484,91.240.206.215,Oslo,59.9354,10.88564,Europe,Oslo,Norway,2020-01-02 09:40:59,2074.39,Ishita Chadha,6244fafe2809b9b4eed3b7c599fecf54af0efed6a3a3c9c77c347a02ffe236af,"Subramanian, Dhawan and Venkatesh",8135,Aurangabad,INR,MasterCard,03/31,27d719c754aacd492a6dc8a1b76619355abcf5ef473cbec02018d3c57ebbf0d5,0,1,3 or more,Online,91.240.206.215,Mobile,,"Accusantium rem impedit eligendi magnam. Velit amet odio deserunt iste.
Possimus non praesentium nulla numquam. Quia delectus porro voluptatibus."
a268e99c-f5c2-47d4-b76e-42db89fbd0bd,176.230.156.153,Rosh Ha'Ayin,32.10736,34.96604,Asia,Jerusalem,Israel,2020-09-13 22:29:05,2749.96,Drishya Saraf,84b3a3c7d77fc0cb408bcd0d1a64a6902fd59604cf1377d444ad95ef017eee82,Badal and Sons,2171,Tirupati,INR,MasterCard,03/27,dac53c17c250fd4d4d81eaf6d88435676dac1f3f3896441e277af839bf50ed8a,0,1,3 or more,Online,176.230.156.153,Desktop,dhruv64,Veritatis tenetur delectus reprehenderit veniam. Molestias dolorum aperiam inventore nam error aperiam. Adipisci labore voluptatum libero.
e06fa301-7e7b-4bb0-98fa-638568e7e596,44.235.98.13,Salem,44.93326,-123.04381,North America,"Washington, D.C.",United States,2021-12-21 12:54:13,709.8,Kanav Contractor,c0eaffdefc0ff3354c4fffd20459cda2255db7a25c654c025c1ee7ea9c1d84b5,Bahl-Dhingra,9085,Kharagpur,USD,Visa,05/26,93411f44e228b5004bdec50f32b6c646819eebd09ba3fa26511502b23781a617,5,1,1,Online,44.235.98.13,Desktop,nirvibrahmbhatt,"Aspernatur aperiam sequi magnam deserunt. Molestias corporis blanditiis rem.
Libero quae alias veritatis aliquid minima. Ducimus labore quasi doloremque corrupti autem."
0cd3726f-8647-4cf7-954c-e8d5af3b84f4,69.139.58.147,Naples,26.14204,-81.79481,North America,"Washington, D.C.",United States,2023-02-11 06:26:31,3453.84,Alia Ben,9421f907c4df66a830b898ad1f24347e6f1b2105a3a15226809876f4946d666c,Bedi-Loyal,1050,Sambalpur,EUR,American Express,04/28,62e66f3e9936906923febd26f9d2536edf38936998c4e5d678b925d848aaa89d,12,1,1,In-Person,69.139.58.147,Tablet,rgandhi,Ex aperiam voluptate fugiat. Rerum rerum itaque quis deleniti dolor inventore. Vel eos quo dicta itaque quisquam.
661b5b6d-bb63-433d-86e1-6081b4d169db,186.117.227.105,"Bogota, D.C.",4.61496,-74.06941,South America,Bogota,Colombia,2020-12-20 03:54:55,2136.01,Tanya Devan,7d9181d49a98da451790995d89a5cf857a9c413014ef73da13c7fb8c13db218d,"Ranganathan, Master and Goda",6710,Guntakal,EUR,Visa,02/30,ac93f3a0fee5afa2d9399d5d0f257dc92bbde89b1e48452e1bfac3c5c1dc99db,0,1,1,In-Person,186.117.227.105,Desktop,rchacko,"Reiciendis error quae odio incidunt recusandae. Dicta placeat itaque aut ab ullam illum neque.
Esse magnam nulla assumenda. Ducimus exercitationem quia distinctio et cupiditate recusandae."
7fc1cc4a-bcab-4576-9891-3a87322c8f8c,172.42.42.153,Bellevue,47.5766,-122.16709,North America,"Washington, D.C.",United States,2023-02-21 19:20:46,3796.54,Arhaan Bhat,5f20ee15cb5a0fed8c521e095a9e1ff8e031d167af6a46ac7383ff03b90f79e0,Balakrishnan-Kari,9113,Shivpuri,INR,MasterCard,09/32,6e8d1a943f129896827384a699a11a6bc83d13ab6b8667763df327c8b2a9b500,12,1,3 or more,In-Person,172.42.42.153,Mobile,,Earum reprehenderit accusamus facilis. Quidem repudiandae ad. Voluptates consequatur esse omnis. Id consequuntur adipisci repellendus facilis nobis dicta.
10cf78e4-b87b-4bea-ab7d-9358a3a536ac,74.82.218.155,Los Angeles,34.04236,-118.25224,North America,"Washington, D.C.",United States,2020-03-04 00:53:46,1941.51,Divit Sarma,4f423fdcc2ec45e3ed8ad37702687c142910f6b2dda2bb13749d4928813e6289,Kadakia-Hegde,1017,Mumbai,USD,American Express,08/27,86b700fab5db37977a73700b53a0654b21bdad0896914cc19ad70dee5f5fb3f6,12,1,,In-Person,74.82.218.155,Mobile,,"Illo dicta provident odio. Quae quas distinctio vero debitis. Asperiores veritatis facere in.
Velit maiores ullam. Earum quod fugiat saepe ipsum."
2080aa6d-5211-4c3a-a91c-6756acc5af32,68.164.249.255,McLean,38.93681,-77.18493,North America,"Washington, D.C.",United States,2022-02-25 05:05:38,1234.09,Ivana Gokhale,90fd0d17a65f037b4fd45a055ea64a3fa13332f79e23d7d9a3fff7332909b163,Kumar-Bora,6999,Srikakulam,EUR,MasterCard,10/23,556d7dc3a115356350f1f9910b1af1ab0e312d4b3e4fc788d2da63668f36d017,5,1,3 or more,Online,68.164.249.255,Tablet,,Sunt laudantium at ut sapiente occaecati. Vel ratione iure. Eligendi laudantium ea assumenda dolore autem neque.
